thumb,url,full_text,sentiment
,https://twitter.com/KBonimtetezi/status/1522135231733862402,"Day one in Form One!
A happy Melissa Khamwenyi Khalwale takes the first stride https://t.co/zpCuHnmpF0",POS
,https://twitter.com/MoiGideon/status/1522136591254401024,https://t.co/RhSuTHzPJs,NEU
,https://twitter.com/Cate_Waruguru/status/1522165762554830848,https://t.co/kScnC3N2X4,NEU
,https://twitter.com/skmusyoka/status/1522182157212471298,"The people's interview. Thank you Mlolongo, Kyumbi for your exceptionally loud and clear reception.
#HakikaTutaweza https://t.co/fAZBfJqVck",POS
,https://twitter.com/skmusyoka/status/1522211007149580288,Thank you my brother @MoiGideon for this overwhelming endorsement ^SKM,POS
,https://twitter.com/A_S_Nassir/status/1522228861521563648,Our Mombasa. My Agenda For The People Of Mombasa. https://t.co/OG6ZE3DJ16,NEU
,https://twitter.com/skmusyoka/status/1522231071357739008,"This is the People's Interview. Thank you Malili, Salama, Sultan Hamud and Emali for your incredibly wonderful &amp; heartfelt reception. Kenya has heard you.
#HakikaTutaweza https://t.co/Ru0proWZJ0",POS
,https://twitter.com/WahomeHon/status/1522240874888974343,The 5th @WilliamsRuto https://t.co/GXGY6j6sTQ,NEU
,https://twitter.com/hon_alicenganga/status/1522246924585390083,"ICT CS Joe Mucheru picks up a mic and admits that he is hardly sleeping because @RailaOdinga has given him ""Invisible assignments"" &amp; that all systems are ready to deliver him a Win. Hawa watu waache mchezo bana. Tuko macho! @DCI_Kenya @IEBCKenya",NEU
,https://twitter.com/HonMoses_Kuria/status/1522293546904002561,Azimio is trying to make this election a 40 versus 2 tribes issue. Rest of Kenya is itching for a fight between 50 Million Kenyans versus 2 dynasties. Game on !,NEU
,https://twitter.com/KuriaKimaniMP/status/1522302967487115267,Prof Kithure Kindiki… https://t.co/Y7dSeKh9m3,NEU
,https://twitter.com/KuriaKimaniMP/status/1522441962099466241,ICT CS Joe Mucheru’s remarks on IEBC  is meant to discourage the Hustler Nation from coming out to vote on Aug 9; and give confidence to Raila’s support base - which registers lowest voter turn out. Don’t fall for the trap. Plan to come out at vote for @WilliamsRuto the 5th.,NEU
,https://twitter.com/Cate_Waruguru/status/1522480206161797120,"Good Morning Hustler Nation,

Don’t believe the skeptics.Rather, be skeptical of their skepticism.

#LaikipiaWomenRep 
#daughterofzion 
#HustlerNation 
#MamaNiSimba 
#KaziNiKazi https://t.co/J4HJLfMKNx",POS
,https://twitter.com/KBonimtetezi/status/1522518286897926144,"Wajackoyah, the 5th, and his running  mate!
Ni hayo tu https://t.co/zG8okthO2Y",NEU
,https://twitter.com/HonHaika/status/1522865475180445697,"@WilliamsRuto 
County 006 https://t.co/s9TnemKuAb",NEU
,https://twitter.com/MoiGideon/status/1522959616140726274,Congratulations Ferdinand Omanyala for being a symbol of pride for our country. You have shown sheer grit and will power for winning men's 100m race at the #KipKeinoClassic. https://t.co/zlhJh14ApS,POS
,https://twitter.com/WanguiNgirici/status/1523009286854508544,Family is the basic institution of leadership. https://t.co/frwujEarq4,POS
,https://twitter.com/edwinsifuna/status/1523010464283832320,"Privileged, my Lady. https://t.co/ZBrp2QC2CY",POS
,https://twitter.com/WanguiNgirici/status/1523183243868409856,Happy Mother’s Day to all the beautiful mums out there. We love you dearly. https://t.co/Dp5CpK3pgw,POS
,https://twitter.com/KindikiKithure/status/1523220415644160000,"To the Mothers of the World; biological mothers,future mothers as well as all those gracious women out there taking care of children who are not biologically their own: We appreciate the precious &amp; irreplaceable role you play  in nurturing &amp; shaping present &amp; future generations.",POS
,https://twitter.com/Araap_Sang/status/1523279780678086658,Wishing a happy #MothersDay's  to the Mother of my Kids and the Love of my life. https://t.co/kFw8a8mPyw,POS
,https://twitter.com/HonOscarSudi/status/1523288392926179328,Happy Mother's Day @ngunjiriwambugu https://t.co/TjmkBpIXPq,POS
,https://twitter.com/RailaOdinga/status/1523565638026883072,Who said Mondays are blue? 😎 https://t.co/WkrzXX3NQu,NEU
,https://twitter.com/ItsMutai/status/1523572205157634050,"Breaking News:

Dr Alfred Mutua has announced that he alongside Maendeleo Chap Chap Party have effective today moved to Kenya Kwanza coalition, to support William Ruto for President. Mutua: ""Azimio La Umoja has become a club of a few, shrouded in secrecy, violating our agreement"" https://t.co/sPUA8QzFCi",NEU
,https://twitter.com/ItsMutai/status/1523578153771274240,"Azimio La Umoja must embrace what we preach. We can't have partners who sign agreements but they can't see what they are signing. If we preach HONESTY, we must act so. If we preach INCLUSIVITY and EQUITY, we must act so. We are treating our partners badly. This, MUST be said.",NEG
,https://twitter.com/AbabuNamwamba/status/1523579969535758336,"Welcome brother @DrAlfredMutua to the bright dawn of a new Kenya of equity and shared prosperity for all. A Kenya where each of us is judged not by our sir name but by the merit of our toil, moil and substance. A Kenya led by the humble commoner @WilliamsRuto #WSR #KenyaKwanza 🇰🇪 https://t.co/68csfwxwS7",POS
,https://twitter.com/KuriaKimaniMP/status/1523582641383288833,"Welcome home Dr Alfred Mutua - where just line every hustle; every person matters - Kenya Kwanza, under the able leadership of @WilliamsRuto the 5th.",POS
,https://twitter.com/Cate_Waruguru/status/1523643258345525248,"Makofi Kwa @DrAlfredMutua, amecheza kiyeye 👏👏👏👏

Blessed Week!!

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#HustlerNation 
#KaziNiKazi https://t.co/7ugHN2lPff",POS
,https://twitter.com/ItsMutai/status/1523670431349178369,"Kenyans easily forget that Azimio La Umoja supporters and Kenya Kwanza supporters are all Kenyans... Stuck in one country.... People who must live together by all means necessary!.... I'm Lord Abraham Mutai, and I will never forget that, under any circumstances! https://t.co/PYk2p6RaGJ",NEU
,https://twitter.com/HonHaika/status/1523690260450123776,"We believe in God.
Kenya Kwanza 🙏
Good evening 🇰🇪 https://t.co/Ye2ZMceqBD",POS
,https://twitter.com/KuriaKimaniMP/status/1523741943410626560,"With Governor Kingi now at Kenya Kwanza, Azimio is quickly crumbling. All now agree that the solution to our country’s troubles is @WilliamsRuto,the 5th. The whole country is now united behind Ruto. The only hindrance now to a sure Ruto presidency is time. Watajua hawajui.",NEU
,https://twitter.com/Cate_Waruguru/status/1523954102589349889,"Young &amp; Bold

Kenya Kwanza recognizes the role of the youth in the making of a better Kenya.The conversation continues  with @NdindiNyoro &amp;  @GikuruSK 

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#HustlerNation 
#KaziNiKazi https://t.co/tjFE25CGtc",POS
,https://twitter.com/hon_wamuchomba/status/1523971584792346624,Prepare for a Ruto presidency.. By the Grace of God.,POS
,https://twitter.com/skmusyoka/status/1523974684374712320,"The people have spoken very clearly. My conversation here today with Kenyan Eminent Fellows is a follow up on those endorsements of the new leadership in the @AzimioUmoja - @OneKenya_22 Coalition.
#HakikaItawezekana https://t.co/9fSpgkHFT2",POS
,https://twitter.com/WahomeHon/status/1524022387280424961,"Kalonzo my learned friend, I have always thought when they called you Watermelon, they were being mean. I have no doubt now you have a problem after you attended Azimio interview today . You deserve mistreatment but Karibu Kenya Kwanza . Writing on the Wall.@citizentvkenya",NEG
,https://twitter.com/WanguiNgirici/status/1524022445417680898,4 days to go. Earthquake https://t.co/HoT6WMJ9R9,NEU
,https://twitter.com/hon_alicenganga/status/1524232668237414400,DP @WilliamsRuto's fall-out with his Boss &amp; the subsequent tribulations has actually turned out to be a blessing in disguise. https://t.co/9SG2iBsHu9,POS
,https://twitter.com/HonHaika/status/1524250265410576384,"Kazi iendelee ✅
#HaikaNiHakika 
@UDAKenya https://t.co/P8i0OcxQhN",NEU
,https://twitter.com/ItsMutai/status/1524264733674717184,Here is Electricity access in Africa. Check Uganda and Kenya percentages. Uganda is literally in dark ages. #KenyaVsUganda https://t.co/aOo9jluwip,NEU
,https://twitter.com/HonAyubSavula/status/1524434917622530054,"I accept. I Ayub Savula Angatia; BEING OF A SOUND MIND do accept to be FERNANDES BARASA's running mate. With my understanding of the psychology and terrain of Kakamega, we can rest assured of a decisive victory. By all accounts the Barasa- Savula ticket is SURE BET on August 9th. https://t.co/WkuU7E7uft",POS
,https://twitter.com/HonAyubSavula/status/1524435860992704512,"Hapo vipi?
@RailaTosha2022 @DAP_Kenya @TheODMparty https://t.co/l446fX1yVx",NEU
,https://twitter.com/HonAyubSavula/status/1524435969159614466,Azimio https://t.co/KBhmgu9cCn,NEU
,https://twitter.com/MillicentOmanga/status/1524478291993890816,Leaving office this evening after busy day. Good night hustlers. https://t.co/cLjW6nTS8e,POS
,https://twitter.com/HonAyubSavula/status/1524489047946760192,"Someone tell Malala, Hii kitu imeenda. There is no-way Malala and Khalwale can beat Barasa and Ayub Savula, Omwana wa pastor in Kakamega. The seat of governor Kakamega County goes to Azimio La umoja with Baba Raila Odinga as our president. Game Short. https://t.co/RXodAv8ZMU",NEU
,https://twitter.com/HonAyubSavula/status/1524651071926382594,"Ati Mudavadi and wetangula negotiated to give Ruto
70% of Western in exchange for fake goody goodies! Kwani huyu Musalia na Weta huvuta bangi chemsha? Ruto cannot even get 10 percent of Luhya votes. Western is Azimio la umoja and will give Raila Odinga 100% of all votes cast. https://t.co/jq4WKOoeo4",NEG
,https://twitter.com/Natembeya_G/status/1524653394656636930,"Equity, Equality, Justice, Inclusivity and Prosperity for all Trans Nzoia County people. Walk with me.
#TembeaNaNatembeya https://t.co/oHIK8Q3J6d",POS
,https://twitter.com/AtwoliDza/status/1524700197036642304,"More than 80% of Western Kenya voters are in Azimio. It's only in pata potea where you can be asked to come with 70% so as to be given 30%. But even if they were asked to bring 10% from Western Kenya, they wouldn't manage. Kenyans must be weary of the tricks within UDA.",NEU
,https://twitter.com/skmusyoka/status/1525035745110523904,I'm looking forward to interacting with you this afternoon in Taveta! #HakikaTutaweza https://t.co/AF9BVq3uky,POS
,https://twitter.com/DidmusWaBarasa/status/1525049245740544001,"Final touches at Kamukuywa  Ac Primary school is on high gear where the entire magnificient structure is being fitted with steel doors and windows. The building houses 18 classrooms,  a staff room and administrative offices. The project is fully funded by Ng- Cdf Kimilili. https://t.co/qDGZhcBF4w",NEU
,https://twitter.com/Cate_Waruguru/status/1525179488086147076,"Hustler's Wa Kasarani Asanteni Sana Kwa ku support @WilliamsRuto as the 5th president of Kenya.

Kenya Kwanza !!!

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#KaziNiKazi 
#HustlerNation https://t.co/sYpKe0BtRC",NEU
,https://twitter.com/scherargei/status/1525184272881033219,"Prof. Kithure kindiki.

Senator 

Tharaka Nithi county. 

#makiwole 

#mtetezi 

Blessed night.

#UDAKwanza https://t.co/3QDoyW5Ox6",POS
,https://twitter.com/WanguiNgirici/status/1525187527589695488,Tomorrow…,NEU
,https://twitter.com/HonHaika/status/1525398583499018246,"As we wait for Deputy president to make big announcement,Karen, We are still Kenya Kwanza family https://t.co/mmWxpL8Yv0",NEU
,https://twitter.com/KuriaKimaniMP/status/1525405991218577408,Freshi barida. The day and the hour is here. #RutoDecides https://t.co/DwsTgq8k0p,NEU
,https://twitter.com/WanguiNgirici/status/1525416790603583489,"“The Dynamic Duo”

Earthquake episode 1. Episode 2 loading… https://t.co/IVxtXJKr1C",NEU
,https://twitter.com/MbokoMishi/status/1525436265235206144,HAPPENING NOW | The official launch of Azimio Centre Mombasa branch by Rt. Hon. @RailaOdinga https://t.co/Bl5DsCeULm,NEU
,https://twitter.com/HonOscarSudi/status/1525469022795583489,"In Kenya Kwanza, our priority agenda is to revive our economy no matter who becomes the #runningmate. Watu warelax.",POS
,https://twitter.com/AtwoliDza/status/1525501209024528386,"During a fundraiser event at Friends School Kamusinga towards completion of a hostel and construction of a modern social hall and laboratory. We managed to raise 9.2 million shillings and, as the Chief Guest, I contributed 2 million shillings. https://t.co/ChS745F1Br",POS
,https://twitter.com/KuriaKimaniMP/status/1525511815752458240,"May God grant the 5th @WilliamsRuto the wisdom to appoint a leader who will be acceptable to Mt Kenya region, the county and who shall help us win this forthcoming general election. It won’t be easy; and not everyone will be okay with the decision. But we need to move forward.",NEU
,https://twitter.com/HonWangari/status/1525548170520014848,"Wale mnasema I have been given running mate position 

Sorry

Gilgil it is

Chama ni UDA
#MamaNaKazi 
#KaziNiKazi https://t.co/B5mYbw5dZu",NEU
,https://twitter.com/Araap_Sang/status/1525550484731437057,"Whereas Azimio Presidential  candidate and system's Project will be unveiling his running mate tomorrow, Kenya Kwanza Presidential flag bearer will shortly be unveiling Kenya's 2nd Deputy President. Hapa Karen! https://t.co/PQMPyfoYed",NEU
,https://twitter.com/A_S_Nassir/status/1525555893601021957,"Nyali Iko Imara na @RailaOdinga 
Chama ni @TheODMparty https://t.co/2Dz5HhmHkT",NEU
,https://twitter.com/KuriaKimaniMP/status/1525559931092582400,"For those that are asking, mimi ni ‘walking mate’ towards walking Molo to success a step at a time 😀. Otherwise bado tunasema H.E William Ruto the 5th. #RutoDecides https://t.co/TWXfdAQP1s",NEU
,https://twitter.com/NjiruAdv/status/1525706101391597570,Dear BABA @RailaOdinga give kenya a @KamalaHarris moment...make history by giving the Kenyan GIRL CHILD the real deal. BABA tupe MAMA,POS
,https://twitter.com/skmusyoka/status/1525770237798498305,How's your Sunday @MoiGideon? https://t.co/KrPgefi25L,NEU
,https://twitter.com/OleItumbi/status/1525779643676213256,"Congratulations, Rigathi Gachagua!",POS
,https://twitter.com/scherargei/status/1525780094161141761,Rigathi Gachagua,NEU
,https://twitter.com/Cate_Waruguru/status/1525781910164803584,"Congratulations Rigathi Gachagua 

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#KaziNiKazi 
#HustlerNation https://t.co/TjyG7iKXqZ",POS
,https://twitter.com/AbabuNamwamba/status/1525782703647473665,"Twende twendeee!
#WSR #KenyaKwanza https://t.co/ximvWEJJh0",NEU
,https://twitter.com/Honcalebamisi/status/1525782916030144513,A kenya where Rigathi Gachagua is the President does not belong to me sir .Kikuyus have better leaders !Raila is winning early in the morning,POS
,https://twitter.com/ItsMutai/status/1525783961489879040,Congratulations to Rigathi Gachagua.,POS
,https://twitter.com/MoiGideon/status/1525785873194811392,@skmusyoka It's a a beautifully sunny here in Karen.,POS
,https://twitter.com/MoiGideon/status/1525787160296804353,Blessed Sunday fellow Kenyans. @skmusyoka https://t.co/PMQ4GAIrA3,POS
,https://twitter.com/Natembeya_G/status/1525789212028567552,"The safe pair of Trans Nzoia County. 
Natembeya- Philomena. 
#TembeaNaNatembeya https://t.co/m9phFfEAU7",NEU
,https://twitter.com/Honcalebamisi/status/1525796109398028288,Tharaka nithi is quiet .It made Raila lose in 2007 elections by coming in late .Today tharaka nithi votes has come in early. Raila is your next president #Inawezekana #RigathiGachagua #runningmate https://t.co/p4cyLseH6G,NEU
,https://twitter.com/Cate_Waruguru/status/1525825233596432385,"Kikosi Iko Imara

70+1 votes for @WilliamsRuto  the 5th &amp; his able Deputy Rigathi Gachagua 

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#HustlerNation 
#KaziNiKazi https://t.co/8hmlXcPJ7W",NEU
,https://twitter.com/KuriaKimaniMP/status/1525833285485703169,The incoming government on 9th August iko tayari sasa. Congratulations Rigathi Gachagua. https://t.co/cZprpF4ur7,POS
,https://twitter.com/MigunaMiguna/status/1525846022475366408,"DYNAMITE. That's Rigathi Gangua. Resolute. Fearless. Eloquent. Self-assured. He has impressed me for 4 years. Kenya deserves a DP who will speak his mind publicly and privately. @WilliamsRuto deserves a DP who won't kneel down before him. Congratulations, Gachagua.",POS
,https://twitter.com/KindikiKithure/status/1525856300034318337,"I am eternally grateful to all those who supported &amp; vouched for me to be nominated the UDA &amp; Kenya  Kwanza Deputy Presidential Candidate in the Elections scheduled for 9th August 2022. Following the decision taken by my Party &amp; Coalition regarding the matter earlier today,",POS
,https://twitter.com/KindikiKithure/status/1525856302085419010,"I will make my official statement in public tomorrow, 16th May 2022. God bless Kenya and thank you.",POS
,https://twitter.com/AnneWaiguru/status/1525857945715724288,"Congratulations Hon. @rigathi on your appointment as the running mate to Kenya's 5th President @WilliamsRuto in @KenyaKwanza Coalition. Godspeed!

#RutoDecides
#RunningMate https://t.co/QP1mbK2qKb",POS
,https://twitter.com/HonJBMuturi/status/1525859359699484674,"The wheels of your political career are spinning at full speed. On behalf of Democratic Party of Kenya and myself, I congratulate my brother Rigathi Gachagua for his nomination as the Kenya Kwanza Coalition of Parties Deputy President.

. https://t.co/4lRLX9AjAh",POS
,https://twitter.com/MarthaKarua/status/1525888343501848576,"Thank you Kamkunji for the love ❤️❤️

#UongoziBora #Inawezekana https://t.co/YmfrG1m8fj",POS
,https://twitter.com/WahomeHon/status/1526052620040867840,"It’s done. Final stretch with Dr William Ruto ,The 5th  President of the Republic of Kenya. Great Duo. Congratulations. https://t.co/8vphALDMJE",POS
,https://twitter.com/Cate_Waruguru/status/1526081186392580097,"Tunawatakia siku njema yenye mafanikio.

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#HustlerNation 
#KaziNiKazi https://t.co/uPHEIXu0aJ",NEU
,https://twitter.com/gladyswanga/status/1526094337393799171,The nation and indeed the region and Africa as a whole waits with baited breath the announcement of #RailasRunningMate,NEU
,https://twitter.com/skmusyoka/status/1526144502280380419,^SKM here. The BIG ANOUNCEMENT: Andrew Leteipa Sunkuli is my Deputy Presidential candidate. https://t.co/nebov2nF0t,NEU
,https://twitter.com/gladyswanga/status/1526147849158897666,Excited to be part of today's historic moment at KICC. #RailasRunningMate https://t.co/77r1Kxu4GR,POS
,https://twitter.com/MigunaMiguna/status/1526155150137729024,"The choice of Martha Karua as conman @RailaOdinga's running mate is MAGNIFICENT news for those committed to RETIRING the conman. Karua ran for president as a WOMAN in 2013 and got 43,881 from the entire country. Goodbye, conman @RailaOdinga. Retire in peace! Viva!",NEU
,https://twitter.com/DidmusWaBarasa/status/1526159344450031616,"Hehehe, Azimio jumps from the frying pan to Fire.
Expect more drama...",NEU
,https://twitter.com/orengo_james/status/1526160528745316357,"Great choice by HE Raila Odinga. Congratulations to Martha Karua, a true patriot and leader. Raila and Martha form a progressive team and offers Kenya ‘a first’ in having a progressive movement led by a progressive leadership.",POS
,https://twitter.com/MillicentOmanga/status/1526166528562978818,"Heard baba announce part of his cabinet today and he appointed @skmusyoka as Chief Minister, a position currently being held by our son Dr. Matiangi who was present at the function. He literally fired Matiangi.",NEU
,https://twitter.com/WanguiNgirici/status/1526166888249696256,Hello Kirinyaga!!,NEU
,https://twitter.com/skmusyoka/status/1526173033014218752,^SKM https://t.co/cvWJcCfoOs,NEU
,https://twitter.com/HonOscarSudi/status/1526185973402460161,"My former party @JubileePartyK You couldn't make any of your member as Azimio flag bearer or even running mate not even Chief Cabinet Minister. Nyinyi ni watu bure kabisa.
#runningmate",NEG
,https://twitter.com/ItsMutai/status/1526190412138000385,"Ok let us finalize this in the traditional way since the current Twitter Polls functionality seems to be under serious bot manipulation.

1. Retweet for Martha Karua.

2. Like for Rigathi Gachagua.

Their photos below in that order.

#RailasRunningMate https://t.co/I9YwnrWrR3",NEU
,https://twitter.com/OleItumbi/status/1526194124243738624,"Congratulations Mum, @MarthaKarua Karua, we hold different views but we remain a mother and her son. Barikiwa.",POS
,https://twitter.com/JimiWanjigi/status/1526194231785795585,Loading... https://t.co/HAY6uQ5tBJ,NEU
,https://twitter.com/skmusyoka/status/1526198074401603585,"A Davidian Moment. 
A Historic Movement.
Together with #AndrewOleSunkuli, we accept @TheWiperParty nomination for the President and the Deputy President of the Republic of Kenya. ^SKM https://t.co/H5PEMm6Ndk",POS
,https://twitter.com/WanguiNgirici/status/1526202398343147521,"Dear Martha Karua, I congratulate you for stepping up. As a fellow woman leader, a mother, an alumni and homemate, I wish you God blessings in all your endeavors!

-Purity Wangui Ngirici",POS
,https://twitter.com/WanguiNgirici/status/1526202395851620354,"When one woman goes higher and steps out it’s a room for another woman to step in

When you stepped out of Karoti  Girls, I stepped in, you stepped out of parliament I stepped in, stepped out of Kewopa I stepped in, you’ve  stepped out of the Gubernatorial race and am stepping in https://t.co/zhCJnaARfA",NEU
,https://twitter.com/A_S_Nassir/status/1526208412119351297,Congratulations mama @MarthaKarua https://t.co/4ikRiD6oVd,POS
,https://twitter.com/MarthaKarua/status/1526221959352176641,"Ladies and Gentlemen, people of Kenya, family and friends, I am deeply honoured by the decision to nominate me as the Deputy Presidential Candidate for the Azimio La Umoja One Kenya Coalition Party. I stand before you fully aware of the implications and symbolism of this moment. https://t.co/TzFGH5EbDZ",POS
,https://twitter.com/HonOscarSudi/status/1526230172713816064,To @DCI_Kenya Director Kinoti; you asked me to leave my phone in your office for one day but you've stayed with it for more than a month now. I'm giving you tomorrow and wednesday or else I'll be in your office on Thursday to pick my phone.,NEU
,https://twitter.com/AnneWaiguru/status/1526231704574251008,"I missed it by a whisker.. 🙂 and I support Kenya Kwanza 150%. There is a time for everything..
@WilliamsRuto @MusaliaMudavadi @Wetangulam @UDAKenya 

WATCH: https://t.co/tF6M0u4YGO https://t.co/O1xItYgnGA",NEU
,https://twitter.com/Aaroncheruiyot/status/1526237806649135104,"The Raila/Karua ticket is for those who drive using the middle back mirror. A ticket of history. Hadithiz .
The Ruto/Rigathi ticket is one of promise.
A ticket of possibilities for our great nation.
Choose the future.",POS
,https://twitter.com/susankihika/status/1526262565948510211,Ready to Serve! https://t.co/ibyL4pRwqJ,POS
,https://twitter.com/RailaOdinga/status/1526428771082981377,https://t.co/qpGy3Z9oFa,NEU
,https://twitter.com/MarthaKarua/status/1526457758563848192,#Inawezekana,NEU
,https://twitter.com/DavidNdii/status/1526464982736584704,Dear cows and sheep. Before you start fighting each other for politicians here is something you should know. Not too long ago I was in a sitting with Martha and Kivutha in William Ruto’s Karen residence strategising defeating BBI. Both were eager contenders for his running mate,NEU
,https://twitter.com/Cate_Waruguru/status/1526465945044140032,"No matter what I’ve accomplished, who I’ve met or where I’ve gone, one of the greatest honors of my life is being a proud Kenyan—a daughter of Laikipia.I still lead with that descriptor. I wear it boldly and proudly.

#daughterofzion 
#MamaNiSimba 
#HustlerNation https://t.co/85whgcAXLx",POS
,https://twitter.com/JimiWanjigi/status/1526481801388122112,"I would like to introduce you to @otienowill, my running mate and deputy president designate in the upcoming August 9th general election. His passion for Socio-economic rights and community empowerment as well as his extensive political experience is a huge boost for us. #Itwika https://t.co/5S7wcWlqpY",POS
,https://twitter.com/JimiWanjigi/status/1526487443230310404,Jimi na Willis Tano Fresh https://t.co/LL31X6VGF2,NEU
,https://twitter.com/AnneWaiguru/status/1526500503407960064,"Strongly condemn arbitrary arrests of @UDAKenya ppl by State to force them support Azimio. We demand release of Kirinyaga ML &amp; incoming Sen @KamauMurango UDA official @gichangibosco &amp;all UDA supporters.
No intimidiation, not even Martha's entry can change the fact #KirinyagaNiUDA",NEG
,https://twitter.com/WahomeHon/status/1526502338415976448,#Season3 #ChaguaRuto #Kandara https://t.co/Nbu1TuhMGl,NEU
,https://twitter.com/Aaroncheruiyot/status/1526513034419650560,"Kwani where had Kenyan women migrated to in 2013 ?
KuZimia are now telling us Martha will deliver the mirage called  women vote to their side .
Surely, If she couldn't do it as the main name on the ballot, how will she fair now as running mate?
Manage your hysteria please.",NEG
,https://twitter.com/A_S_Nassir/status/1526521971164467201,#MwanzoMpyaSautiYaWatu https://t.co/GRgpDABwpU,NEU
,https://twitter.com/CJMarthaKoome/status/1526551043227656193,1. Hearty congratulations to Justice Mohammed Ibrahim who has been elected unopposed as the Supreme Court of Kenya representative to the Judicial Service Commission (JSC). https://t.co/aStrq7cOIT,POS
,https://twitter.com/HonAyubSavula/status/1526620981074317313,"This evening our bid to manage Kakamega county has been ENDORSED BY BABA RAILA ODINGA. Congratulations are in order to the incoming governor Fernandes Barasa and his runningmate, yours faithfully Ayub Savula. Gov. Oparanya set the bar very high. Pray for us, to fit in his shoes. https://t.co/gjKw4YUoAK",POS
,https://twitter.com/HonAyubSavula/status/1526622096419434498,"Much appreciation to H.E. @RailaOdinga, @GovWOparanya @wamunyinyi CS @EugeneLWamalwa and all party officials from @TheODMparty and @DAP_Kenya for gracing and blessing @BarasaFernandes and myself to fly the Azimio la Umoja flag to be the next CEOs of Kakamega County. I am humbled. https://t.co/eeshjfnF4h",POS
,https://twitter.com/MarthaKarua/status/1526650759298834432,"Hit the ground running to my home county, Kirinyaga spreading the #AzimioLaUmoja message of hope and prosperity for all Kenyans. 13 stops later, naskuhuru the warm reception and celebration 🙏 #inawezekana https://t.co/H1u49REvCp",POS
,https://twitter.com/DidmusWaBarasa/status/1526788870620295169,"I salute Sen Prof. Kithure Kindiki for ceding ground and throwing his weight behing HE Rigathi Gachagua. With this foregoing, I wish to tell Azimio that in Kenya kwanza, we have broken the notion that a community can only benefit if one of their own is at the table, this https://t.co/bUkfWP9zpt",POS
,https://twitter.com/NjiruAdv/status/1526860547379036160,The contest in Mt. Kenya is now not between @RailaOdinga and @WilliamsRuto its between the good represented by Hon. Karua and the bad represeted by Rigathi...the REFORMIST and the THIEF...,NEU
,https://twitter.com/AnyangNyongo/status/1526929791626125313,"Today, Rt Hon Raila Amollo Odinga launched the eagerly awaited  Affordable Housing project at the former Makasembo Estate in Kisumu. 

This project, being done in collaboration with the @LAPFUND, will not only employ hundreds of our youth but provide affordable housing to many. https://t.co/8JnQojMhaC",POS
,https://twitter.com/WahomeHon/status/1526936738345717761,#MsooOkuoRingi #KaziNaUkweli #hustlerNation #X3 https://t.co/1leb5Sz5TP,NEU
,https://twitter.com/HonMoses_Kuria/status/1526999901825114112,"It's all about the ECONOMY 
#PesaMfukoni https://t.co/fRVyKTr3BA",NEU
,https://twitter.com/edwinsifuna/status/1527136963081420800,"Murmurs from Karen that Barabas may be dropped from the ticket following Baba’s inspired choice of Martha.

 The #BabaNaMama wave sweeping the country will have casualties.",NEU
,https://twitter.com/hon_alicenganga/status/1527159385574760450,"The question is not whether RUTO will win the 9th August Presidential election, it is on whether Raila will accept the results. #ChaguaRuto.",NEU
,https://twitter.com/hon_wamuchomba/status/1527174441326764032,Karua was God sent gift to  Kenya to be Tinga's running mate not to win but to stop him from swearing himself again.She will not allow such an illegality. All eyes are on Martha to persuade his boss to honour Kenyans decision should he lose to CHAGUA -RUTO on the 9th of August.,NEU
,https://twitter.com/MoiGideon/status/1527186344086208513,"KANU is firmly in Azimio and there's no turning back. We are determined to bring everybody on board to ensure a resounding victory for Hon. Raila since we believe in inclusivity, individual liberty, and national unity. 

Addressing KANU Campaign Coordination Committee in Nairobi. https://t.co/PY8TAj9aGa",POS
,https://twitter.com/MarthaKarua/status/1527248642440056833,"Day 3 we set out for  Chogoria and Chuka Tharaka Nithi County. 

Our message today: No matter where you stand, we can disagree without insults and heckling. 

Because after August 9th, we will have to still live with one another.  

#HeshimaSiUtumwa  #Inawezekana https://t.co/CzjaQmMkGz",NEU
,https://twitter.com/skmusyoka/status/1527283349399666689,It's been awhile; time for reflection. https://t.co/oYHCqY2ZEI,NEU
,https://twitter.com/KBonimtetezi/status/1527511920877740035,Hello everyone! https://t.co/14hMUxZLys,NEU
,https://twitter.com/WahomeHon/status/1527569787542437888,"Tomorrow.  10.00 a.m 21 May, 2022
Muranga County Economic Forum,
#hustlernation #kazinikazi https://t.co/CHcE6MAaqi",NEU
,https://twitter.com/MarthaKarua/status/1527612480725336065,"Day 4: Karatina Town, Nyeri County. 

Today we embark on sharing the #AzimioLaUmoja promise to improve the welfare of all citizens. We know it is possible!

#Inawezekana https://t.co/ynPfs7EJHN",POS
,https://twitter.com/HonKangata/status/1527652741719400452,"If Martha Karua resigned from Kibaki's government, a soft and cool guy,how will she deal with Raila's combustible character? She will resign in one week of their swearing in.",NEU
,https://twitter.com/DidmusWaBarasa/status/1527695765816090625,"Una support the 5th @WilliamsRuto ukiwa County gani?

#BottomUpEconomicModel 
#KenyaKwanza https://t.co/61zX0TPJSF",NEU
