full_text,reply_count,retweet_count,favorite_count,url,created_at,view_count,sentiment
"Final touches at Kamukuywa  Ac Primary school is on high gear where the entire magnificient structure is being fitted with steel doors and windows. The building houses 18 classrooms,  a staff room and administrative offices. The project is fully funded by Ng- Cdf Kimilili. https://t.co/qDGZhcBF4w",252.0,230.0,2055.0,https://twitter.com/DidmusWaBarasa/status/1525049245740544001,2022-05-13 09:44:08+00:00,,NEU
"Hustler's Wa Kasarani Asanteni Sana Kwa ku support @WilliamsRuto as the 5th president of Kenya.

Kenya Kwanza !!!

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#KaziNiKazi 
#HustlerNation https://t.co/sYpKe0BtRC",64.0,92.0,978.0,https://twitter.com/Cate_Waruguru/status/1525179488086147076,2022-05-13 18:21:41+00:00,,NEU
"Prof. Kithure kindiki.

Senator 

Tharaka Nithi county. 

#makiwole 

#mtetezi 

Blessed night.

#UDAKwanza https://t.co/3QDoyW5Ox6",106.0,140.0,1830.0,https://twitter.com/scherargei/status/1525184272881033219,2022-05-13 18:40:41+00:00,,POS
Tomorrow…,367.0,209.0,3511.0,https://twitter.com/WanguiNgirici/status/1525187527589695488,2022-05-13 18:53:37+00:00,,NEU
"As we wait for Deputy president to make big announcement,Karen, We are still Kenya Kwanza family https://t.co/mmWxpL8Yv0",61.0,96.0,1544.0,https://twitter.com/HonHaika/status/1525398583499018246,2022-05-14 08:52:17+00:00,,NEU
Freshi barida. The day and the hour is here. #RutoDecides https://t.co/DwsTgq8k0p,17.0,40.0,630.0,https://twitter.com/KuriaKimaniMP/status/1525405991218577408,2022-05-14 09:21:43+00:00,,NEU
"“The Dynamic Duo”

Earthquake episode 1. Episode 2 loading… https://t.co/IVxtXJKr1C",187.0,138.0,1971.0,https://twitter.com/WanguiNgirici/status/1525416790603583489,2022-05-14 10:04:38+00:00,,NEU
HAPPENING NOW | The official launch of Azimio Centre Mombasa branch by Rt. Hon. @RailaOdinga https://t.co/Bl5DsCeULm,14.0,55.0,1024.0,https://twitter.com/MbokoMishi/status/1525436265235206144,2022-05-14 11:22:01+00:00,,NEU
"In Kenya Kwanza, our priority agenda is to revive our economy no matter who becomes the #runningmate. Watu warelax.",331.0,183.0,2340.0,https://twitter.com/HonOscarSudi/status/1525469022795583489,2022-05-14 13:32:11+00:00,,POS
"During a fundraiser event at Friends School Kamusinga towards completion of a hostel and construction of a modern social hall and laboratory. We managed to raise 9.2 million shillings and, as the Chief Guest, I contributed 2 million shillings. https://t.co/ChS745F1Br",493.0,189.0,2628.0,https://twitter.com/AtwoliDza/status/1525501209024528386,2022-05-14 15:40:05+00:00,,POS
"May God grant the 5th @WilliamsRuto the wisdom to appoint a leader who will be acceptable to Mt Kenya region, the county and who shall help us win this forthcoming general election. It won’t be easy; and not everyone will be okay with the decision. But we need to move forward.",46.0,51.0,795.0,https://twitter.com/KuriaKimaniMP/status/1525511815752458240,2022-05-14 16:22:14+00:00,,NEU
"Wale mnasema I have been given running mate position 

Sorry

Gilgil it is

Chama ni UDA
#MamaNaKazi 
#KaziNiKazi https://t.co/B5mYbw5dZu",30.0,34.0,586.0,https://twitter.com/HonWangari/status/1525548170520014848,2022-05-14 18:46:41+00:00,,NEU
"Whereas Azimio Presidential  candidate and system's Project will be unveiling his running mate tomorrow, Kenya Kwanza Presidential flag bearer will shortly be unveiling Kenya's 2nd Deputy President. Hapa Karen! https://t.co/PQMPyfoYed",248.0,91.0,1164.0,https://twitter.com/Araap_Sang/status/1525550484731437057,2022-05-14 18:55:53+00:00,,NEU
"Nyali Iko Imara na @RailaOdinga 
Chama ni @TheODMparty https://t.co/2Dz5HhmHkT",14.0,36.0,465.0,https://twitter.com/A_S_Nassir/status/1525555893601021957,2022-05-14 19:17:23+00:00,,NEU
"For those that are asking, mimi ni ‘walking mate’ towards walking Molo to success a step at a time 😀. Otherwise bado tunasema H.E William Ruto the 5th. #RutoDecides https://t.co/TWXfdAQP1s",37.0,61.0,1285.0,https://twitter.com/KuriaKimaniMP/status/1525559931092582400,2022-05-14 19:33:25+00:00,,NEU
Dear BABA @RailaOdinga give kenya a @KamalaHarris moment...make history by giving the Kenyan GIRL CHILD the real deal. BABA tupe MAMA,73.0,145.0,1376.0,https://twitter.com/NjiruAdv/status/1525706101391597570,2022-05-15 05:14:15+00:00,,POS
How's your Sunday @MoiGideon? https://t.co/KrPgefi25L,667.0,368.0,4514.0,https://twitter.com/skmusyoka/status/1525770237798498305,2022-05-15 09:29:06+00:00,,NEU
"Congratulations, Rigathi Gachagua!",494.0,851.0,7651.0,https://twitter.com/OleItumbi/status/1525779643676213256,2022-05-15 10:06:29+00:00,,POS
Rigathi Gachagua,75.0,95.0,1939.0,https://twitter.com/scherargei/status/1525780094161141761,2022-05-15 10:08:16+00:00,,NEU
"Congratulations Rigathi Gachagua 

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#KaziNiKazi 
#HustlerNation https://t.co/TjyG7iKXqZ",75.0,121.0,1942.0,https://twitter.com/Cate_Waruguru/status/1525781910164803584,2022-05-15 10:15:29+00:00,,POS
"Twende twendeee!
#WSR #KenyaKwanza https://t.co/ximvWEJJh0",117.0,164.0,2032.0,https://twitter.com/AbabuNamwamba/status/1525782703647473665,2022-05-15 10:18:38+00:00,,NEU
A kenya where Rigathi Gachagua is the President does not belong to me sir .Kikuyus have better leaders !Raila is winning early in the morning,72.0,92.0,978.0,https://twitter.com/Honcalebamisi/status/1525782916030144513,2022-05-15 10:19:29+00:00,,POS
Congratulations to Rigathi Gachagua.,154.0,359.0,4793.0,https://twitter.com/ItsMutai/status/1525783961489879040,2022-05-15 10:23:38+00:00,,POS
@skmusyoka It's a a beautifully sunny here in Karen.,91.0,55.0,892.0,https://twitter.com/MoiGideon/status/1525785873194811392,2022-05-15 10:31:14+00:00,,POS
Blessed Sunday fellow Kenyans. @skmusyoka https://t.co/PMQ4GAIrA3,191.0,119.0,2038.0,https://twitter.com/MoiGideon/status/1525787160296804353,2022-05-15 10:36:21+00:00,,POS
"The safe pair of Trans Nzoia County. 
Natembeya- Philomena. 
#TembeaNaNatembeya https://t.co/m9phFfEAU7",56.0,100.0,1162.0,https://twitter.com/Natembeya_G/status/1525789212028567552,2022-05-15 10:44:30+00:00,,NEU
Tharaka nithi is quiet .It made Raila lose in 2007 elections by coming in late .Today tharaka nithi votes has come in early. Raila is your next president #Inawezekana #RigathiGachagua #runningmate https://t.co/p4cyLseH6G,18.0,40.0,402.0,https://twitter.com/Honcalebamisi/status/1525796109398028288,2022-05-15 11:11:55+00:00,,NEU
"Kikosi Iko Imara

70+1 votes for @WilliamsRuto  the 5th &amp; his able Deputy Rigathi Gachagua 

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#HustlerNation 
#KaziNiKazi https://t.co/8hmlXcPJ7W",116.0,130.0,1659.0,https://twitter.com/Cate_Waruguru/status/1525825233596432385,2022-05-15 13:07:38+00:00,,NEU
The incoming government on 9th August iko tayari sasa. Congratulations Rigathi Gachagua. https://t.co/cZprpF4ur7,19.0,32.0,590.0,https://twitter.com/KuriaKimaniMP/status/1525833285485703169,2022-05-15 13:39:38+00:00,,POS
"DYNAMITE. That's Rigathi Gangua. Resolute. Fearless. Eloquent. Self-assured. He has impressed me for 4 years. Kenya deserves a DP who will speak his mind publicly and privately. @WilliamsRuto deserves a DP who won't kneel down before him. Congratulations, Gachagua.",578.0,1405.0,10105.0,https://twitter.com/MigunaMiguna/status/1525846022475366408,2022-05-15 14:30:15+00:00,,POS
"I am eternally grateful to all those who supported &amp; vouched for me to be nominated the UDA &amp; Kenya  Kwanza Deputy Presidential Candidate in the Elections scheduled for 9th August 2022. Following the decision taken by my Party &amp; Coalition regarding the matter earlier today,",499.0,491.0,6235.0,https://twitter.com/KindikiKithure/status/1525856300034318337,2022-05-15 15:11:05+00:00,,POS
"I will make my official statement in public tomorrow, 16th May 2022. God bless Kenya and thank you.",85.0,78.0,917.0,https://twitter.com/KindikiKithure/status/1525856302085419010,2022-05-15 15:11:06+00:00,,POS
"Congratulations Hon. @rigathi on your appointment as the running mate to Kenya's 5th President @WilliamsRuto in @KenyaKwanza Coalition. Godspeed!

#RutoDecides
#RunningMate https://t.co/QP1mbK2qKb",89.0,164.0,1706.0,https://twitter.com/AnneWaiguru/status/1525857945715724288,2022-05-15 15:17:37+00:00,,POS
"The wheels of your political career are spinning at full speed. On behalf of Democratic Party of Kenya and myself, I congratulate my brother Rigathi Gachagua for his nomination as the Kenya Kwanza Coalition of Parties Deputy President.

. https://t.co/4lRLX9AjAh",25.0,83.0,1021.0,https://twitter.com/HonJBMuturi/status/1525859359699484674,2022-05-15 15:23:15+00:00,,POS
"Thank you Kamkunji for the love ❤️❤️

#UongoziBora #Inawezekana https://t.co/YmfrG1m8fj",289.0,466.0,5590.0,https://twitter.com/MarthaKarua/status/1525888343501848576,2022-05-15 17:18:25+00:00,,POS
"It’s done. Final stretch with Dr William Ruto ,The 5th  President of the Republic of Kenya. Great Duo. Congratulations. https://t.co/8vphALDMJE",110.0,105.0,1780.0,https://twitter.com/WahomeHon/status/1526052620040867840,2022-05-16 04:11:11+00:00,,POS
"Tunawatakia siku njema yenye mafanikio.

#LaikipiaWomenRep 
#daughterofzion 
#MamaNiSimba 
#HustlerNation 
#KaziNiKazi https://t.co/uPHEIXu0aJ",119.0,134.0,2327.0,https://twitter.com/Cate_Waruguru/status/1526081186392580097,2022-05-16 06:04:42+00:00,,NEU
The nation and indeed the region and Africa as a whole waits with baited breath the announcement of #RailasRunningMate,161.0,108.0,1487.0,https://twitter.com/gladyswanga/status/1526094337393799171,2022-05-16 06:56:58+00:00,,NEU
^SKM here. The BIG ANOUNCEMENT: Andrew Leteipa Sunkuli is my Deputy Presidential candidate. https://t.co/nebov2nF0t,2227.0,1924.0,10056.0,https://twitter.com/skmusyoka/status/1526144502280380419,2022-05-16 10:16:18+00:00,,NEU
Excited to be part of today's historic moment at KICC. #RailasRunningMate https://t.co/77r1Kxu4GR,28.0,74.0,1045.0,https://twitter.com/gladyswanga/status/1526147849158897666,2022-05-16 10:29:36+00:00,,POS
"The choice of Martha Karua as conman @RailaOdinga's running mate is MAGNIFICENT news for those committed to RETIRING the conman. Karua ran for president as a WOMAN in 2013 and got 43,881 from the entire country. Goodbye, conman @RailaOdinga. Retire in peace! Viva!",1092.0,1177.0,7998.0,https://twitter.com/MigunaMiguna/status/1526155150137729024,2022-05-16 10:58:37+00:00,,NEU
"Hehehe, Azimio jumps from the frying pan to Fire.
Expect more drama...",272.0,174.0,2192.0,https://twitter.com/DidmusWaBarasa/status/1526159344450031616,2022-05-16 11:15:17+00:00,,NEU
"Great choice by HE Raila Odinga. Congratulations to Martha Karua, a true patriot and leader. Raila and Martha form a progressive team and offers Kenya ‘a first’ in having a progressive movement led by a progressive leadership.",155.0,469.0,4366.0,https://twitter.com/orengo_james/status/1526160528745316357,2022-05-16 11:19:59+00:00,,POS
"Heard baba announce part of his cabinet today and he appointed @skmusyoka as Chief Minister, a position currently being held by our son Dr. Matiangi who was present at the function. He literally fired Matiangi.",1225.0,544.0,5940.0,https://twitter.com/MillicentOmanga/status/1526166528562978818,2022-05-16 11:43:49+00:00,,NEU
Hello Kirinyaga!!,177.0,154.0,2034.0,https://twitter.com/WanguiNgirici/status/1526166888249696256,2022-05-16 11:45:15+00:00,,NEU
^SKM https://t.co/cvWJcCfoOs,839.0,336.0,4120.0,https://twitter.com/skmusyoka/status/1526173033014218752,2022-05-16 12:09:40+00:00,,NEU
"My former party @JubileePartyK You couldn't make any of your member as Azimio flag bearer or even running mate not even Chief Cabinet Minister. Nyinyi ni watu bure kabisa.
#runningmate",245.0,145.0,1628.0,https://twitter.com/HonOscarSudi/status/1526185973402460161,2022-05-16 13:01:05+00:00,,NEG
"Ok let us finalize this in the traditional way since the current Twitter Polls functionality seems to be under serious bot manipulation.

1. Retweet for Martha Karua.

2. Like for Rigathi Gachagua.

Their photos below in that order.

#RailasRunningMate https://t.co/I9YwnrWrR3",405.0,6082.0,18293.0,https://twitter.com/ItsMutai/status/1526190412138000385,2022-05-16 13:18:44+00:00,,NEU
"Congratulations Mum, @MarthaKarua Karua, we hold different views but we remain a mother and her son. Barikiwa.",331.0,606.0,8699.0,https://twitter.com/OleItumbi/status/1526194124243738624,2022-05-16 13:33:29+00:00,,POS
Loading... https://t.co/HAY6uQ5tBJ,608.0,384.0,4444.0,https://twitter.com/JimiWanjigi/status/1526194231785795585,2022-05-16 13:33:54+00:00,,NEU
"A Davidian Moment. 
A Historic Movement.
Together with #AndrewOleSunkuli, we accept @TheWiperParty nomination for the President and the Deputy President of the Republic of Kenya. ^SKM https://t.co/H5PEMm6Ndk",887.0,226.0,2383.0,https://twitter.com/skmusyoka/status/1526198074401603585,2022-05-16 13:49:10+00:00,,POS
"Dear Martha Karua, I congratulate you for stepping up. As a fellow woman leader, a mother, an alumni and homemate, I wish you God blessings in all your endeavors!

-Purity Wangui Ngirici",89.0,315.0,3486.0,https://twitter.com/WanguiNgirici/status/1526202398343147521,2022-05-16 14:06:21+00:00,,POS
"When one woman goes higher and steps out it’s a room for another woman to step in

When you stepped out of Karoti  Girls, I stepped in, you stepped out of parliament I stepped in, stepped out of Kewopa I stepped in, you’ve  stepped out of the Gubernatorial race and am stepping in https://t.co/zhCJnaARfA",544.0,1221.0,12686.0,https://twitter.com/WanguiNgirici/status/1526202395851620354,2022-05-16 14:06:21+00:00,,NEU
Congratulations mama @MarthaKarua https://t.co/4ikRiD6oVd,11.0,46.0,804.0,https://twitter.com/A_S_Nassir/status/1526208412119351297,2022-05-16 14:30:15+00:00,,POS
"Ladies and Gentlemen, people of Kenya, family and friends, I am deeply honoured by the decision to nominate me as the Deputy Presidential Candidate for the Azimio La Umoja One Kenya Coalition Party. I stand before you fully aware of the implications and symbolism of this moment. https://t.co/TzFGH5EbDZ",1567.0,3224.0,21390.0,https://twitter.com/MarthaKarua/status/1526221959352176641,2022-05-16 15:24:05+00:00,,POS
To @DCI_Kenya Director Kinoti; you asked me to leave my phone in your office for one day but you've stayed with it for more than a month now. I'm giving you tomorrow and wednesday or else I'll be in your office on Thursday to pick my phone.,322.0,277.0,2701.0,https://twitter.com/HonOscarSudi/status/1526230172713816064,2022-05-16 15:56:43+00:00,,NEU
"I missed it by a whisker.. 🙂 and I support Kenya Kwanza 150%. There is a time for everything..
@WilliamsRuto @MusaliaMudavadi @Wetangulam @UDAKenya 

WATCH: https://t.co/tF6M0u4YGO https://t.co/O1xItYgnGA",200.0,212.0,1718.0,https://twitter.com/AnneWaiguru/status/1526231704574251008,2022-05-16 16:02:49+00:00,19127.0,NEU
"The Raila/Karua ticket is for those who drive using the middle back mirror. A ticket of history. Hadithiz .
The Ruto/Rigathi ticket is one of promise.
A ticket of possibilities for our great nation.
Choose the future.",846.0,333.0,2650.0,https://twitter.com/Aaroncheruiyot/status/1526237806649135104,2022-05-16 16:27:03+00:00,,POS
Ready to Serve! https://t.co/ibyL4pRwqJ,182.0,235.0,2929.0,https://twitter.com/susankihika/status/1526262565948510211,2022-05-16 18:05:26+00:00,,POS
https://t.co/qpGy3Z9oFa,687.0,1802.0,13234.0,https://twitter.com/RailaOdinga/status/1526428771082981377,2022-05-17 05:05:53+00:00,,NEU
#Inawezekana,370.0,887.0,7071.0,https://twitter.com/MarthaKarua/status/1526457758563848192,2022-05-17 07:01:04+00:00,,NEU
Dear cows and sheep. Before you start fighting each other for politicians here is something you should know. Not too long ago I was in a sitting with Martha and Kivutha in William Ruto’s Karen residence strategising defeating BBI. Both were eager contenders for his running mate,883.0,1581.0,7307.0,https://twitter.com/DavidNdii/status/1526464982736584704,2022-05-17 07:29:46+00:00,,NEU
"No matter what I’ve accomplished, who I’ve met or where I’ve gone, one of the greatest honors of my life is being a proud Kenyan—a daughter of Laikipia.I still lead with that descriptor. I wear it boldly and proudly.

#daughterofzion 
#MamaNiSimba 
#HustlerNation https://t.co/85whgcAXLx",296.0,219.0,3951.0,https://twitter.com/Cate_Waruguru/status/1526465945044140032,2022-05-17 07:33:36+00:00,,POS
"I would like to introduce you to @otienowill, my running mate and deputy president designate in the upcoming August 9th general election. His passion for Socio-economic rights and community empowerment as well as his extensive political experience is a huge boost for us. #Itwika https://t.co/5S7wcWlqpY",148.0,150.0,916.0,https://twitter.com/JimiWanjigi/status/1526481801388122112,2022-05-17 08:36:36+00:00,,POS
Jimi na Willis Tano Fresh https://t.co/LL31X6VGF2,195.0,166.0,2186.0,https://twitter.com/JimiWanjigi/status/1526487443230310404,2022-05-17 08:59:01+00:00,,NEU
"Strongly condemn arbitrary arrests of @UDAKenya ppl by State to force them support Azimio. We demand release of Kirinyaga ML &amp; incoming Sen @KamauMurango UDA official @gichangibosco &amp;all UDA supporters.
No intimidiation, not even Martha's entry can change the fact #KirinyagaNiUDA",1044.0,831.0,5325.0,https://twitter.com/AnneWaiguru/status/1526500503407960064,2022-05-17 09:50:55+00:00,,NEG
#Season3 #ChaguaRuto #Kandara https://t.co/Nbu1TuhMGl,52.0,32.0,831.0,https://twitter.com/WahomeHon/status/1526502338415976448,2022-05-17 09:58:13+00:00,,NEU
"Kwani where had Kenyan women migrated to in 2013 ?
KuZimia are now telling us Martha will deliver the mirage called  women vote to their side .
Surely, If she couldn't do it as the main name on the ballot, how will she fair now as running mate?
Manage your hysteria please.",752.0,292.0,2509.0,https://twitter.com/Aaroncheruiyot/status/1526513034419650560,2022-05-17 10:40:43+00:00,,NEG
#MwanzoMpyaSautiYaWatu https://t.co/GRgpDABwpU,11.0,36.0,391.0,https://twitter.com/A_S_Nassir/status/1526521971164467201,2022-05-17 11:16:13+00:00,,NEU
1. Hearty congratulations to Justice Mohammed Ibrahim who has been elected unopposed as the Supreme Court of Kenya representative to the Judicial Service Commission (JSC). https://t.co/aStrq7cOIT,29.0,107.0,643.0,https://twitter.com/CJMarthaKoome/status/1526551043227656193,2022-05-17 13:11:45+00:00,,POS
"This evening our bid to manage Kakamega county has been ENDORSED BY BABA RAILA ODINGA. Congratulations are in order to the incoming governor Fernandes Barasa and his runningmate, yours faithfully Ayub Savula. Gov. Oparanya set the bar very high. Pray for us, to fit in his shoes. https://t.co/gjKw4YUoAK",45.0,62.0,928.0,https://twitter.com/HonAyubSavula/status/1526620981074317313,2022-05-17 17:49:39+00:00,,POS
"Much appreciation to H.E. @RailaOdinga, @GovWOparanya @wamunyinyi CS @EugeneLWamalwa and all party officials from @TheODMparty and @DAP_Kenya for gracing and blessing @BarasaFernandes and myself to fly the Azimio la Umoja flag to be the next CEOs of Kakamega County. I am humbled. https://t.co/eeshjfnF4h",28.0,66.0,649.0,https://twitter.com/HonAyubSavula/status/1526622096419434498,2022-05-17 17:54:05+00:00,,POS
"Hit the ground running to my home county, Kirinyaga spreading the #AzimioLaUmoja message of hope and prosperity for all Kenyans. 13 stops later, naskuhuru the warm reception and celebration 🙏 #inawezekana https://t.co/H1u49REvCp",416.0,662.0,6054.0,https://twitter.com/MarthaKarua/status/1526650759298834432,2022-05-17 19:47:59+00:00,,POS
"I salute Sen Prof. Kithure Kindiki for ceding ground and throwing his weight behing HE Rigathi Gachagua. With this foregoing, I wish to tell Azimio that in Kenya kwanza, we have broken the notion that a community can only benefit if one of their own is at the table, this https://t.co/bUkfWP9zpt",94.0,118.0,1895.0,https://twitter.com/DidmusWaBarasa/status/1526788870620295169,2022-05-18 04:56:47+00:00,,POS
The contest in Mt. Kenya is now not between @RailaOdinga and @WilliamsRuto its between the good represented by Hon. Karua and the bad represeted by Rigathi...the REFORMIST and the THIEF...,184.0,329.0,2108.0,https://twitter.com/NjiruAdv/status/1526860547379036160,2022-05-18 09:41:36+00:00,,NEU
"Today, Rt Hon Raila Amollo Odinga launched the eagerly awaited  Affordable Housing project at the former Makasembo Estate in Kisumu. 

This project, being done in collaboration with the @LAPFUND, will not only employ hundreds of our youth but provide affordable housing to many. https://t.co/8JnQojMhaC",45.0,90.0,814.0,https://twitter.com/AnyangNyongo/status/1526929791626125313,2022-05-18 14:16:45+00:00,,POS
#MsooOkuoRingi #KaziNaUkweli #hustlerNation #X3 https://t.co/1leb5Sz5TP,54.0,35.0,647.0,https://twitter.com/WahomeHon/status/1526936738345717761,2022-05-18 14:44:22+00:00,,NEU
"It's all about the ECONOMY 
#PesaMfukoni https://t.co/fRVyKTr3BA",307.0,276.0,2130.0,https://twitter.com/HonMoses_Kuria/status/1526999901825114112,2022-05-18 18:55:21+00:00,,NEU
"Murmurs from Karen that Barabas may be dropped from the ticket following Baba’s inspired choice of Martha.

 The #BabaNaMama wave sweeping the country will have casualties.",393.0,437.0,3398.0,https://twitter.com/edwinsifuna/status/1527136963081420800,2022-05-19 03:59:59+00:00,,NEU
"The question is not whether RUTO will win the 9th August Presidential election, it is on whether Raila will accept the results. #ChaguaRuto.",130.0,119.0,1149.0,https://twitter.com/hon_alicenganga/status/1527159385574760450,2022-05-19 05:29:05+00:00,,NEU
Karua was God sent gift to  Kenya to be Tinga's running mate not to win but to stop him from swearing himself again.She will not allow such an illegality. All eyes are on Martha to persuade his boss to honour Kenyans decision should he lose to CHAGUA -RUTO on the 9th of August.,477.0,428.0,3270.0,https://twitter.com/hon_wamuchomba/status/1527174441326764032,2022-05-19 06:28:54+00:00,,NEU
"KANU is firmly in Azimio and there's no turning back. We are determined to bring everybody on board to ensure a resounding victory for Hon. Raila since we believe in inclusivity, individual liberty, and national unity. 

Addressing KANU Campaign Coordination Committee in Nairobi. https://t.co/PY8TAj9aGa",196.0,381.0,2368.0,https://twitter.com/MoiGideon/status/1527186344086208513,2022-05-19 07:16:12+00:00,,POS
"Day 3 we set out for  Chogoria and Chuka Tharaka Nithi County. 

Our message today: No matter where you stand, we can disagree without insults and heckling. 

Because after August 9th, we will have to still live with one another.  

#HeshimaSiUtumwa  #Inawezekana https://t.co/CzjaQmMkGz",512.0,712.0,5116.0,https://twitter.com/MarthaKarua/status/1527248642440056833,2022-05-19 11:23:45+00:00,,NEU
It's been awhile; time for reflection. https://t.co/oYHCqY2ZEI,1185.0,532.0,6820.0,https://twitter.com/skmusyoka/status/1527283349399666689,2022-05-19 13:41:40+00:00,,NEU
Hello everyone! https://t.co/14hMUxZLys,549.0,150.0,4275.0,https://twitter.com/KBonimtetezi/status/1527511920877740035,2022-05-20 04:49:56+00:00,,NEU
"Tomorrow.  10.00 a.m 21 May, 2022
Muranga County Economic Forum,
#hustlernation #kazinikazi https://t.co/CHcE6MAaqi",122.0,48.0,602.0,https://twitter.com/WahomeHon/status/1527569787542437888,2022-05-20 08:39:52+00:00,,NEU
"Day 4: Karatina Town, Nyeri County. 

Today we embark on sharing the #AzimioLaUmoja promise to improve the welfare of all citizens. We know it is possible!

#Inawezekana https://t.co/ynPfs7EJHN",443.0,628.0,4928.0,https://twitter.com/MarthaKarua/status/1527612480725336065,2022-05-20 11:29:31+00:00,,POS
"If Martha Karua resigned from Kibaki's government, a soft and cool guy,how will she deal with Raila's combustible character? She will resign in one week of their swearing in.",2615.0,798.0,6774.0,https://twitter.com/HonKangata/status/1527652741719400452,2022-05-20 14:09:30+00:00,,NEU
"Una support the 5th @WilliamsRuto ukiwa County gani?

#BottomUpEconomicModel 
#KenyaKwanza https://t.co/61zX0TPJSF",793.0,203.0,3593.0,https://twitter.com/DidmusWaBarasa/status/1527695765816090625,2022-05-20 17:00:28+00:00,,NEU
Baba na Martha. #Inawezekana https://t.co/ItjJQ2iowt,34.0,66.0,1193.0,https://twitter.com/gladyswanga/status/1527702230622785539,2022-05-20 17:26:09+00:00,,NEU
"In his hands, Kenya is safe. https://t.co/9y8fIlwpbv",110.0,83.0,1399.0,https://twitter.com/hon_alicenganga/status/1527863011641376768,2022-05-21 04:05:02+00:00,,POS
"Valor💪🏾
Let’s get it done!
@WilliamsRuto #WSR #KenyaKwanza https://t.co/8Aw9PRgwyN",228.0,200.0,2652.0,https://twitter.com/AbabuNamwamba/status/1527875100036546562,2022-05-21 04:53:05+00:00,,POS
They are ready to work for you! #KaziNiKazi #ChaguaRuto #HustlerNation #Everyhustlematters https://t.co/kyPBhXbvTJ,342.0,128.0,1494.0,https://twitter.com/WahomeHon/status/1527884799209267200,2022-05-21 05:31:37+00:00,,POS
https://t.co/PTI7tzqG3X,39.0,44.0,707.0,https://twitter.com/GladysShollei/status/1527908918910918658,2022-05-21 07:07:28+00:00,,NEU
"Kicking off Kiambu County tour in Limuru town.

We have a vision to uplift every family and improve the welfare of all Kenyans. 

Pamoja #Inawezekana #AzimioinKiambu https://t.co/pzHhdswsRp",544.0,890.0,6412.0,https://twitter.com/MarthaKarua/status/1527938679158734849,2022-05-21 09:05:43+00:00,,POS
#NewProfilePic https://t.co/2VeafKdkq7,673.0,1021.0,11343.0,https://twitter.com/RailaOdinga/status/1528019825603317765,2022-05-21 14:28:10+00:00,,NEU
"I'm just happy and humbled to be part of Kenya Kwanza Coalition of Parties team.

An altruistic team that believes in public participation to understand what the common mwananchi needs. This is the administration that our country requires. https://t.co/aNHOjD64Fu",72.0,68.0,853.0,https://twitter.com/HonJBMuturi/status/1528023530977345537,2022-05-21 14:42:53+00:00,,POS
Visiting Loreto High School Limuru this afternoon to make Njoki’s wish come true.  See you there! https://t.co/9SorKshWab,112.0,366.0,3696.0,https://twitter.com/CJMarthaKoome/status/1528290137947488256,2022-05-22 08:22:17+00:00,,POS
"Emotional moment as I finally got to fulfil Lucy Njoki’s wish of meeting me. Njoki who was the top performer in Kiambaa has joined Loreto High School Limuru, and I’ve offered to pay her fees up to university level. https://t.co/nGfXQVaZJ9",1101.0,1931.0,21324.0,https://twitter.com/CJMarthaKoome/status/1528354411914924032,2022-05-22 12:37:41+00:00,,POS
"As someone who has a Masters in International Business Management and is a PhD student on the same, Osumo is what I would want us to graduate to; creating jobs - not seeking for jobs.Baba should help defeat the mentality that white color jobs are better.",95.0,232.0,1199.0,https://twitter.com/KuriaKimaniMP/status/1528428904897204224,2022-05-22 17:33:42+00:00,,POS
"Blessed Week.

#LaikipiaWomenRep
#DaughterOfZion
#kazinikazi 
#HustlerNation https://t.co/KnZyttXqAq",168.0,93.0,2232.0,https://twitter.com/Cate_Waruguru/status/1528644008410587136,2022-05-23 07:48:27+00:00,,POS
I couldn't agree more! https://t.co/xShRvHtwQo,401.0,235.0,2108.0,https://twitter.com/HonOscarSudi/status/1528786414896308224,2022-05-23 17:14:19+00:00,,POS
Happening now!Which place is this in the Republic of Kenya ?winner 40k https://t.co/bdHrSBvSEt,834.0,216.0,2242.0,https://twitter.com/Honcalebamisi/status/1528801107581054981,2022-05-23 18:12:42+00:00,,NEU
Opened Umoja Dispensary under #WiraWarie #kaziiongee &amp; thereafter interacted with the residents of Wamumu Ward who assured us of their unwavering support to @WilliamsRuto #KaziNiKazi #UDA https://t.co/Jf7YJ9nkoK,113.0,165.0,1525.0,https://twitter.com/AnneWaiguru/status/1529112902480936965,2022-05-24 14:51:40+00:00,,POS
Today in Laikipia https://t.co/xSkuWnCkoU,556.0,889.0,9856.0,https://twitter.com/MarthaKarua/status/1529137450454552582,2022-05-24 16:29:12+00:00,,NEU
"Construction of new classrooms at Punda Primary is complete, the school set to provide an enabling learning environment for both pupils and their teachers. Education remains remains key in my agenda for Kimilili Constituency. 

#KimililiPeopleFirst https://t.co/8FMGO7qkzo",420.0,95.0,1638.0,https://twitter.com/DidmusWaBarasa/status/1529158424294051840,2022-05-24 17:52:33+00:00,,POS
Another good day to remind everyone reading this that IT IS RUTO AFTER UHURU.,127.0,136.0,1686.0,https://twitter.com/hon_alicenganga/status/1529306747579486209,2022-05-25 03:41:56+00:00,,POS
